,metabolite,flux,name,hmdb,kegg.compound,pubchem.compound,inchi,chebi,reaction,global_id
57,pydam,0.00050249506011586,Pyridoxamine,HMDB01431,C00534,1052.0,"InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3/p+1",,EX_pydam_m,EX_pydam(e)
58,pydx,0.00050862436837718,Pyridoxal,HMDB01545,C00250,1050.0,"InChI=1S/C8H9NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,4,10,12H,3H2,1H3",,EX_pydx_m,EX_pydx(e)
59,pydxn,0.00050256396918902,Pyridoxine,HMDB00239,C00314,1054.0,"InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3",,EX_pydxn_m,EX_pydxn(e)
60,5mthf,1.37943700909e-05,5-Methyltetrahydrofolate,HMDB01396,C00440,439234.0,,,EX_5mthf_m,EX_5mthf(e)
61,fol,1.4360015395460002e-05,Folate,HMDB00121,C00504,6037.0,,,EX_fol_m,EX_fol(e)
62,thf,1.4262089116400001e-05,"5,6,7,8-Tetrahydrofolate",HMDB01846,C00101,91443.0,,,EX_thf_m,EX_thf(e)
63,chol,1.3699769993126676,Choline,HMDB00097,C00114,305.0,"InChI=1S/C5H14NO/c1-6(2,3)4-5-7/h7H,4-5H2,1-3H3/q+1",,EX_chol_m,EX_chol(e)
64,retinol,0.00033115542032230005,retinol,HMDB00305,C00473,445354.0,"InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3",,EX_retinol_m,EX_retinol(e)
65,caro,2e-05,beta-carotene,HMDB00561,C02094,,,,EX_caro_m,EX_caro(e)
66,phyQ,4.6772134724e-06,phylloquinone,HMDB03555,C02059,5280483.0,,,EX_phyQ_m,EX_phyQ(e)
67,core2,1.0,Core 2,,,,,,EX_core2_m,EX_core2(e)
68,core2_rl,1.0,released Core 2,,,,,,EX_core2_rl_m,EX_core2_rl(e)
69,core3,1.0,Core 3,,,,,,EX_core3_m,EX_core3(e)
70,core6,1.0,Core 6,,,,,,EX_core6_m,EX_core6(e)
71,core8,1.0,Core 8,,,,,,EX_core8_m,EX_core8(e)
72,core4,1.0,Core 4,,,,,,EX_core4_m,EX_core4(e)
73,core4_rl,1.0,released Core 4,,,,,,EX_core4_rl_m,EX_core4_rl(e)
74,core5,1.0,Core 5,,,,,,EX_core5_m,EX_core5(e)
75,gncore1,1.0,"GlcNAc-alpha-1,4-Core 1",,,,,,EX_gncore1_m,EX_gncore1(e)
76,gncore1_rl,1.0,"released GlcNAc-alpha-1,4-Core 1",,,,,,EX_gncore1_rl_m,EX_gncore1_rl(e)
77,gncore2,1.0,"GlcNAc-alpha-1,4-Core 2",,,,,,EX_gncore2_m,EX_gncore2(e)
78,gncore2_rl,1.0,"released GlcNAc-alpha-1,4-Core 2",,,,,,EX_gncore2_rl_m,EX_gncore2_rl(e)
79,core7,1.0,Core 7,,,,,,EX_core7_m,EX_core7(e)
80,gchola,1.0,glycocholate,HMDB00138,C01921,10140.0,,,EX_gchola_m,EX_gchola(e)
81,tchola,1.0,taurocholate,HMDB00036,,440567.0,,,EX_tchola_m,EX_tchola(e)
82,o2,0.001,O2,HMDB01377,C00007,977.0,InChI=1S/O2/c1-2,,EX_o2_m,EX_o2(e)
83,26dap_M,10.000000001,"meso-2,6-Diaminoheptanedioate",,,,,,EX_26dap_M_m,EX_26dap_M(e)
84,4hbz,0.3269070283792366,4-hydroxybenzoate,HMDB00500,C00156,,"InChI=1S/C7H6O3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H,(H,9,10)/p-1",,EX_4hbz_m,EX_4hbz(e)
85,cgly,10.000000001,L-cysteinylglycine,HMDB00078,C01419,439498.0,"InChI=1S/C5H10N2O3S/c6-3(2-11)5(10)7-1-4(8)9/h3,11H,1-2,6H2,(H,7,10)(H,8,9)/t3-/m0/s1",,EX_cgly_m,EX_cgly(e)
86,cl,0.0060072,Chloride,HMDB00492,C00698,312.0,InChI=1S/ClH/h1H/p-1,,EX_cl_m,EX_cl(e)
87,cobalt2,0.0060072,Co2+,,,,,,EX_cobalt2_m,EX_cobalt2(e)
88,glyasp,10.000000001,Glycyl-L-aspartate,,,,,,EX_glyasp_m,EX_glyasp(e)
89,nmn,0.15864503999999902,NMN,HMDB00229,C00455,14180.0,,,EX_nmn_m,EX_nmn(e)
90,so4,10.0,sulfate,HMDB01448,C00059,1118.0,"InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2",,EX_so4_m,EX_so4(e)
91,spmd,0.0047003856799054,Spermidine,HMDB01257,C00315,1102.0,"InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2/p+3",,EX_spmd_m,EX_spmd(e)
92,dextrin,8.23414668578961,Dextrin,,C00721,,,,EX_dextrin_m,EX_dextrin(e)
93,melib,8.673744958964994,Melibiose,,,,,,EX_melib_m,EX_melib(e)
94,mqn7,1.5396024747023287,Menaquinone 7,,C00828,4086.0,,,EX_mqn7_m,EX_mqn7(e)
95,pheme,0.0047003856799054,Protoheme,HMDB03178,C00032,,,,EX_pheme_m,EX_pheme(e)
96,sheme,0.0047003856799054,Siroheme,,,,,,EX_sheme_m,EX_sheme(e)
97,thymd,0.014417356674858875,Thymidine,HMDB00273,C00214,5789.0,"InChI=1S/C10H14N2O5/c1-5-3-12(10(16)11-9(5)15)8-2-6(14)7(4-13)17-8/h3,6-8,13-14H,2,4H2,1H3,(H,11,15,16)/t6-,7+,8+/m0/s1",,EX_thymd_m,EX_thymd(e)
98,12dgr180,4.375907238000028,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",,,,,,EX_12dgr180_m,EX_12dgr180(e)
99,alaglu,10.0,L-alanyl-L-glutamate,,,,,,EX_alaglu_m,EX_alaglu(e)
100,dpcoa,0.006039573820398658,Dephospho-CoA,HMDB01373,C00882,444485.0,,,EX_dpcoa_m,EX_dpcoa(e)
101,glyasn,10.000000001,Glycyl-L-asparagine,,,,,,EX_glyasn_m,EX_glyasn(e)
102,glycys,10.000000002,Gly-Cys,,,,,,EX_glycys_m,EX_glycys(e)
103,gthox,0.01536062761036961,Oxidized glutathione,HMDB03337,C00127,65359.0,,,EX_gthox_m,EX_gthox(e)
104,ptrc,1.8856083781182154,Putrescine,HMDB01414,C00134,1045.0,InChI=1S/C4H12N2/c5-3-1-2-4-6/h1-6H2/p+2,,EX_ptrc_m,EX_ptrc(e)
105,stys,10.000000001,Stachyose,,,,,,EX_stys_m,EX_stys(e)
106,asn_L,10.0,L-asparagine,HMDB00168,C00152,6267.0,"InChI=1S/C4H8N2O3/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H2,6,7)(H,8,9)/t2-/m0/s1",,EX_asn_L_m,EX_asn_L(e)
107,csn,10.0,cytosine,HMDB00630,C00380,597.0,"InChI=1S/C4H5N3O/c5-3-1-2-6-4(8)7-3/h1-2H,(H3,5,6,7,8)",,EX_csn_m,EX_csn(e)
108,ins,10.0,Inosine,HMDB00195,C00294,6021.0,,,EX_ins_m,EX_ins(e)
109,no3,9.560507835999982,Nitrate,,,,,,EX_no3_m,EX_no3(e)
110,glygln,10.000000001,Glycyl-L-glutamine,,,,,,EX_glygln_m,EX_glygln(e)
111,q8,10.0,Ubiquinone-8,,,,,,EX_q8_m,EX_q8(e)
112,xyl_D,10.000000001,aldehydo-D-xylose,,,644160.0,"InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h1,3-5,7-10H,2H2/t3-,4+,5+/m0/s1",,EX_xyl_D_m,EX_xyl_D(e)
113,arab_L,10.000000001,L-arabinose,HMDB00646,C00259,,,,EX_arab_L_m,EX_arab_L(e)
114,gthrd,0.002569658608523274,Reduced glutathione,HMDB00125,C00051,124886.0,,,EX_gthrd_m,EX_gthrd(e)
115,mqn8,0.0065692381090586005,Menaquinone 8,,C00828,4086.0,,,EX_mqn8_m,EX_mqn8(e)
116,ura,3.11722795797485,uracil,HMDB00300,C00106,1174.0,"InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)",,EX_ura_m,EX_ura(e)
117,hxan,0.8143525273301648,Hypoxanthine,HMDB00157,C00262,790.0,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)",,EX_hxan_m,EX_hxan(e)
118,rib_D,10.000000001,D-ribose,HMDB00283,C00121,5779.0,,,EX_rib_D_m,EX_rib_D(e)
119,cellb,10.0,cellobiose,,,,,,EX_cellb_m,EX_cellb(e)
120,cytd,10.0,Cytidine,HMDB00089,C00475,6175.0,"InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)/t4-,6-,7-,8-/m1/s1",,EX_cytd_m,EX_cytd(e)
121,pullulan1200,0.007314906893055997,"pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds)",,,,,,EX_pullulan1200_m,EX_pullulan1200(e)
122,2dmmq8,5.825863383066401,2-Demethylmenaquinone 8,,,,,,EX_2dmmq8_m,EX_2dmmq8(e)
123,4abz,2.3816905907542543,4-Aminobenzoate,,,,,,EX_4abz_m,EX_4abz(e)
124,cit,10.0,Citrate,HMDB00094,C00158,311.0,"InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)/p-3",,EX_cit_m,EX_cit(e)
125,man,10.000000001,D-Mannose,HMDB00169,C00159,18950.0,,,EX_man_m,EX_man(e)
126,orn,10.0,Ornithine,HMDB00214,C00077,6262.0,"InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/p+1",,EX_orn_m,EX_orn(e)
127,ade,2.623335783589348,Adenine,HMDB00034,C00147,190.0,"InChI=1S/C5H5N5/c6-4-3-5(9-1-7-3)10-2-8-4/h1-2H,(H3,6,7,8,9,10)",,EX_ade_m,EX_ade(e)
128,orot,0.057848399807174176,Orotate,HMDB00226,C00295,967.0,"InChI=1S/C5H4N2O4/c8-3-1-2(4(9)10)6-5(11)7-3/h1H,(H,9,10)(H2,6,7,8,11)/p-1",,EX_orot_m,EX_orot(e)
129,pydx5p,0.00234282,Pyridoxal 5-phosphate,HMDB01491,C00018,1051.0,"InChI=1S/C8H10NO6P/c1-5-8(11)7(3-10)6(2-9-5)4-15-16(12,13)14/h2-3,11H,4H2,1H3,(H2,12,13,14)/p-2",,EX_pydx5p_m,EX_pydx5p(e)
130,cys_L,10.0,L-cysteine,HMDB00574,C00097,5862.0,"InChI=1S/C3H7NO2S/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)/t2-/m0/s1",,EX_cys_L_m,EX_cys_L(e)
131,mantr,10.000000001,"mannotriose (beta-1,4)",,,,,,EX_mantr_m,EX_mantr(e)
132,dtmp,0.0110361,dTMP,HMDB01227,C00364,9700.0,,,EX_dtmp_m,EX_dtmp(e)
133,glyc,10.0,Glycerol,HMDB00131,C00116,753.0,"InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2",,EX_glyc_m,EX_glyc(e)
134,glygn2,10.0,"glycogen, structure 2 (glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]})",,,,,,EX_glygn2_m,EX_glygn2(e)
135,amet,0.4041977610754268,S-Adenosyl-L-methionine,HMDB01185,C00019,34756.0,,,EX_amet_m,EX_amet(e)
136,btn,0.00301978791739316,Biotin,HMDB00030,C00120,171548.0,"InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/p-1/t6-,7-,9-/m0/s1",,EX_btn_m,EX_btn(e)
137,xan,10.000000001,Xanthine,HMDB00292,C00385,1188.0,"InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)",,EX_xan_m,EX_xan(e)
138,metala,10.000000001,L-methionyl-L-alanine,,,,"InChI=1S/C8H16N2O3S/c1-5(8(12)13)10-7(11)6(9)3-4-14-2/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1",,EX_metala_m,EX_metala(e)
139,malthx,10.0,Maltohexaose,HMDB12253,C01936,439606.0,,,EX_malthx_m,EX_malthx(e)
140,acgam,10.000000002,N-acetyl-D-glucosamine,HMDB00215,C00140,439174.0,"InChI=1S/C8H15NO6/c1-4(12)9-5(2-10)7(14)8(15)6(13)3-11/h2,5-8,11,13-15H,3H2,1H3,(H,9,12)/t5-,6+,7+,8+/m0/s1",,EX_acgam_m,EX_acgam(e)
141,chor,3.5167769719892235,chorismate,,,,,,EX_chor_m,EX_chor(e)
142,gam,10.000000001,D-Glucosamine,HMDB01514,C00329,439213.0,,,EX_gam_m,EX_gam(e)
143,gsn,10.000000001,Guanosine,HMDB00133,C00387,6802.0,,,EX_gsn_m,EX_gsn(e)
144,lanost,0.005433168945369419,lanosterol,HMDB01251,C01724,246983.0,,,EX_lanost_m,EX_lanost(e)
145,sucbz,0.02284379999999936,o-Succinylbenzoate,,,,,,EX_sucbz_m,EX_sucbz(e)
146,h,10.000000001,proton,HMDB01362,C00282,1038.0,InChI=1S/p+1/i/hH,,EX_h_m,EX_h(e)
147,ac,10.0,acetate,HMDB00042,C00033,176.0,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/p-1",,EX_ac_m,EX_ac(e)
148,h2s,0.10065440462936555,Hydrogen sulfide,,,,,,EX_h2s_m,EX_h2s(e)
149,alaasp,10.000000001,L-alanyl-L-aspartate,,,,,,EX_alaasp_m,EX_alaasp(e)
150,for,10.000000002,Formate,HMDB00142,C00058,284.0,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)/p-1",,EX_for_m,EX_for(e)
151,gln_L,9.801493650000111,L-glutamine,HMDB00641,C00064,5961.0,"InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m0/s1",,EX_gln_L_m,EX_gln_L(e)
152,tsul,10.000000001,thiosulfate(2-),HMDB00257,C05529,1084.0,"InChI=1S/H2O3S2/c1-5(2,3)4/h(H2,1,2,3,4)/p-2",,EX_tsul_m,EX_tsul(e)
153,arab_D,10.0,D-Arabinose,,,,,,EX_arab_D_m,EX_arab_D(e)
154,fum,10.0,Fumarate,HMDB00134,C00122,444972.0,"InChI=1S/C4H4O4/c5-3(6)1-2-4(7)8/h1-2H,(H,5,6)(H,7,8)/p-2/b2-1+",,EX_fum_m,EX_fum(e)
155,akg,10.0,2-Oxoglutarate,HMDB00208,C00026,51.0,"InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)/p-2",,EX_akg_m,EX_akg(e)
156,tre,10.000000002,Trehalose,HMDB00975,C01083,7427.0,,,EX_tre_m,EX_tre(e)
157,raffin,7.045180575263155,Raffinose,,,,,,EX_raffin_m,EX_raffin(e)
158,2obut,10.0,2-Oxobutanoate,HMDB00005,C00109,58.0,"InChI=1S/C4H6O3/c1-2-3(5)4(6)7/h2H2,1H3,(H,6,7)/p-1",,EX_2obut_m,EX_2obut(e)
159,indole,4.206556238000004,Indole,,,,,,EX_indole_m,EX_indole(e)
160,turan_D,2.9021132497648887,,,,,,,EX_turan_D_m,EX_turan_D(e)
161,acnam,10.0,N-acetylneuraminate,HMDB00230,C19910,439197.0,,,EX_acnam_m,EX_acnam(e)
162,3mop,0.6985351742632009,3-methyl-2-oxopentanoate,HMDB00491,C03465,47.0,"InChI=1S/C6H10O3/c1-3-4(2)5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)/p-1",,EX_3mop_m,EX_3mop(e)
