,metabolite,flux,name,hmdb,kegg.compound,pubchem.compound,inchi,chebi,reaction,global_id
22,pydam,0.00021609801360512003,Pyridoxamine,HMDB01431,C00534,1052.0,"InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3/p+1",,EX_pydam_m,EX_pydam(e)
23,pydx,0.00021873392278148,Pyridoxal,HMDB01545,C00250,1050.0,"InChI=1S/C8H9NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,4,10,12H,3H2,1H3",,EX_pydx_m,EX_pydx(e)
24,pydxn,0.00021612764795380003,Pyridoxine,HMDB00239,C00314,1054.0,"InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3",,EX_pydxn_m,EX_pydxn(e)
25,retinol,2e-05,retinol,HMDB00305,C00473,445354.0,"InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3",,EX_retinol_m,EX_retinol(e)
26,core2,1.0,Core 2,,,,,,EX_core2_m,EX_core2(e)
27,core2_rl,1.0,released Core 2,,,,,,EX_core2_rl_m,EX_core2_rl(e)
28,core3,1.0,Core 3,,,,,,EX_core3_m,EX_core3(e)
29,core6,1.0,Core 6,,,,,,EX_core6_m,EX_core6(e)
30,core8,1.0,Core 8,,,,,,EX_core8_m,EX_core8(e)
31,core4,1.0,Core 4,,,,,,EX_core4_m,EX_core4(e)
32,core4_rl,1.0,released Core 4,,,,,,EX_core4_rl_m,EX_core4_rl(e)
33,core5,1.0,Core 5,,,,,,EX_core5_m,EX_core5(e)
34,gncore1,1.0,"GlcNAc-alpha-1,4-Core 1",,,,,,EX_gncore1_m,EX_gncore1(e)
35,gncore1_rl,1.0,"released GlcNAc-alpha-1,4-Core 1",,,,,,EX_gncore1_rl_m,EX_gncore1_rl(e)
36,gncore2,1.0,"GlcNAc-alpha-1,4-Core 2",,,,,,EX_gncore2_m,EX_gncore2(e)
37,gncore2_rl,1.0,"released GlcNAc-alpha-1,4-Core 2",,,,,,EX_gncore2_rl_m,EX_gncore2_rl(e)
38,core7,1.0,Core 7,,,,,,EX_core7_m,EX_core7(e)
39,gchola,1.0,glycocholate,HMDB00138,C01921,10140.0,,,EX_gchola_m,EX_gchola(e)
40,tchola,1.0,taurocholate,HMDB00036,,440567.0,,,EX_tchola_m,EX_tchola(e)
41,o2,0.001,O2,HMDB01377,C00007,977.0,InChI=1S/O2/c1-2,,EX_o2_m,EX_o2(e)
42,12dgr180,5.11557966453953,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",,,,,,EX_12dgr180_m,EX_12dgr180(e)
43,alathr,10.000000001,L-alanyl-L-threonine,,,,,,EX_alathr_m,EX_alathr(e)
44,cgly,10.000000001,L-cysteinylglycine,HMDB00078,C01419,439498.0,"InChI=1S/C5H10N2O3S/c6-3(2-11)5(10)7-1-4(8)9/h3,11H,1-2,6H2,(H,7,10)(H,8,9)/t3-/m0/s1",,EX_cgly_m,EX_cgly(e)
45,cl,0.0112463412331224,Chloride,HMDB00492,C00698,312.0,InChI=1S/ClH/h1H/p-1,,EX_cl_m,EX_cl(e)
46,cobalt2,0.0112463412331224,Co2+,,,,,,EX_cobalt2_m,EX_cobalt2(e)
47,fol,10.0,Folate,HMDB00121,C00504,6037.0,,,EX_fol_m,EX_fol(e)
48,hxan,10.0,Hypoxanthine,HMDB00157,C00262,790.0,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)",,EX_hxan_m,EX_hxan(e)
49,mqn7,3.541926884043715,Menaquinone 7,,C00828,4086.0,,,EX_mqn7_m,EX_mqn7(e)
50,pheme,0.00826648953171635,Protoheme,HMDB03178,C00032,,,,EX_pheme_m,EX_pheme(e)
51,rib_D,10.0,D-ribose,HMDB00283,C00121,5779.0,,,EX_rib_D_m,EX_rib_D(e)
52,ser_L,10.0,L-serine,HMDB00187,C00065,5951.0,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",,EX_ser_L_m,EX_ser_L(e)
53,sheme,0.006530377156251865,Siroheme,,,,,,EX_sheme_m,EX_sheme(e)
54,so4,10.0,sulfate,HMDB01448,C00059,1118.0,"InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2",,EX_so4_m,EX_so4(e)
55,26dap_M,10.000000001,"meso-2,6-Diaminoheptanedioate",,,,,,EX_26dap_M_m,EX_26dap_M(e)
56,csn,10.0,cytosine,HMDB00630,C00380,597.0,"InChI=1S/C4H5N3O/c5-3-1-2-6-4(8)7-3/h1-2H,(H3,5,6,7,8)",,EX_csn_m,EX_csn(e)
57,glyasn,10.000000001,Glycyl-L-asparagine,,,,,,EX_glyasn_m,EX_glyasn(e)
58,glyleu,10.000000001,Glycylleucine,HMDB00759,C02155,92843.0,,,EX_glyleu_m,EX_glyleu(e)
59,glyphe,10.000000001,Glycylphenylalanine,,,97415.0,,,EX_glyphe_m,EX_glyphe(e)
60,ins,10.0,Inosine,HMDB00195,C00294,6021.0,,,EX_ins_m,EX_ins(e)
61,metsox_S_L,10.0,L-Methionine Sulfoxide,,,,,,EX_metsox_S_L_m,EX_metsox_S_L(e)
62,no3,10.000000002,Nitrate,,,,,,EX_no3_m,EX_no3(e)
63,ptrc,5.282145247147469,Putrescine,HMDB01414,C00134,1045.0,InChI=1S/C4H12N2/c5-3-1-2-4-6/h1-6H2/p+2,,EX_ptrc_m,EX_ptrc(e)
64,spmd,0.00826648953171635,Spermidine,HMDB01257,C00315,1102.0,"InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2/p+3",,EX_spmd_m,EX_spmd(e)
65,tyr_L,10.0,L-tyrosine,HMDB00158,C00082,6057.0,"InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1",,EX_tyr_L_m,EX_tyr_L(e)
66,4hbz,0.034105970000000006,4-hydroxybenzoate,HMDB00500,C00156,,"InChI=1S/C7H6O3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H,(H,9,10)/p-1",,EX_4hbz_m,EX_4hbz(e)
67,glytyr,10.000000001,Glycyl-L-tyrosine,,,,,,EX_glytyr_m,EX_glytyr(e)
68,indole,9.43196889221305,Indole,,,,,,EX_indole_m,EX_indole(e)
69,leu_L,10.0,L-leucine,HMDB00687,C00123,6106.0,"InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1",,EX_leu_L_m,EX_leu_L(e)
70,man,10.000000001,D-Mannose,HMDB00169,C00159,18950.0,,,EX_man_m,EX_man(e)
71,phe_L,10.0,L-phenylalanine,HMDB00159,C00079,6140.0,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",,EX_phe_L_m,EX_phe_L(e)
72,thymd,0.02225682306342396,Thymidine,HMDB00273,C00214,5789.0,"InChI=1S/C10H14N2O5/c1-5-3-12(10(16)11-9(5)15)8-2-6(14)7(4-13)17-8/h3,6-8,13-14H,2,4H2,1H3,(H,11,15,16)/t6-,7+,8+/m0/s1",,EX_thymd_m,EX_thymd(e)
73,alaleu,10.000000001000023,L-alanyl-L-leucine,,,,,,EX_alaleu_m,EX_alaleu(e)
74,cytd,10.0,Cytidine,HMDB00089,C00475,6175.0,"InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)/t4-,6-,7-,8-/m1/s1",,EX_cytd_m,EX_cytd(e)
75,glc_D,10.000000001,D-glucose,HMDB00122,C00031,5793.0,,,EX_glc_D_m,EX_glc_D(e)
76,glyglu,10.000000001,Glycyl-L-glutamate,,,,,,EX_glyglu_m,EX_glyglu(e)
77,alahis,10.000000001,L-alanyl-L-histidine,,C00386,,"InChI=1S/C9H14N4O3/c10-2-1-8(14)13-7(9(15)16)3-6-4-11-5-12-6/h4-5,7H,1-3,10H2,(H,11,12)(H,13,14)(H,15,16)/t7-/m0/s1",,EX_alahis_m,EX_alahis(e)
78,glcn,10.0,D-gluconate,HMDB00625,C00257,10690.0,"InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)/p-1/t2-,3-,4+,5-/m1/s1",,EX_glcn_m,EX_glcn(e)
79,ile_L,10.0,L-isoleucine,HMDB00172,C00407,6306.0,"InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t4-,5-/m0/s1",,EX_ile_L_m,EX_ile_L(e)
80,metala,10.000000003,L-methionyl-L-alanine,,,,"InChI=1S/C8H16N2O3S/c1-5(8(12)13)10-7(11)6(9)3-4-14-2/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1",,EX_metala_m,EX_metala(e)
81,q8,10.00000000200794,Ubiquinone-8,,,,,,EX_q8_m,EX_q8(e)
82,thr_L,10.0,L-threonine,HMDB00167,C00188,6288.0,"InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3+/m1/s1",,EX_thr_L_m,EX_thr_L(e)
83,ttdca,10.0,tetradecanoate (n-C14:0),HMDB00806,C06424,11005.0,"InChI=1S/C14H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h2-13H2,1H3,(H,15,16)/p-1",,EX_ttdca_m,EX_ttdca(e)
84,xyl_D,10.0,aldehydo-D-xylose,,,644160.0,"InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h1,3-5,7-10H,2H2/t3-,4+,5+/m0/s1",,EX_xyl_D_m,EX_xyl_D(e)
85,alagln,10.000000001,L-alanyl-L-glutamine,,,,,,EX_alagln_m,EX_alagln(e)
86,arg_L,10.0,L-argininium(1+),HMDB00517,C00062,6322.0,"InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/p+1/t4-/m0/s1",,EX_arg_L_m,EX_arg_L(e)
87,glygln,10.000000001,Glycyl-L-glutamine,,,,,,EX_glygln_m,EX_glygln(e)
88,glypro,10.000000001,Glycylproline,HMDB00721,,79101.0,,,EX_glypro_m,EX_glypro(e)
89,mqn8,0.008411968800982824,Menaquinone 8,,C00828,4086.0,,,EX_mqn8_m,EX_mqn8(e)
90,pullulan1200,0.008329963482849494,"pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds)",,,,,,EX_pullulan1200_m,EX_pullulan1200(e)
91,trp_L,10.0,L-tryptophan,HMDB00929,C00078,6305.0,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",,EX_trp_L_m,EX_trp_L(e)
92,val_L,10.0,L-valine,HMDB00883,C00183,6287.0,"InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)/t4-/m0/s1",,EX_val_L_m,EX_val_L(e)
93,2dmmq8,9.96595,2-Demethylmenaquinone 8,,,,,,EX_2dmmq8_m,EX_2dmmq8(e)
94,met_L,10.000000001,L-methionine,HMDB00696,C00073,6137.0,"InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m0/s1",,EX_met_L_m,EX_met_L(e)
95,alaasp,10.000000001,L-alanyl-L-aspartate,,,,,,EX_alaasp_m,EX_alaasp(e)
96,gam,10.000000001,D-Glucosamine,HMDB01514,C00329,439213.0,,,EX_gam_m,EX_gam(e)
97,glymet,10.000000003113506,Glycyl-L-methionine,,,,,,EX_glymet_m,EX_glymet(e)
98,nmn,10.0,NMN,HMDB00229,C00455,14180.0,,,EX_nmn_m,EX_nmn(e)
99,alaglu,10.000000001,L-alanyl-L-glutamate,,,,,,EX_alaglu_m,EX_alaglu(e)
100,asn_L,10.000000000000341,L-asparagine,HMDB00168,C00152,6267.0,"InChI=1S/C4H8N2O3/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H2,6,7)(H,8,9)/t2-/m0/s1",,EX_asn_L_m,EX_asn_L(e)
101,gthox,0.012815475,Oxidized glutathione,HMDB03337,C00127,65359.0,,,EX_gthox_m,EX_gthox(e)
102,inulin,10.0,"Chicory inulin, 30 monosaccharide units (29 fru, 1 glc) on average",,C03323,,,,EX_inulin_m,EX_inulin(e)
103,mantr,10.000000001,"mannotriose (beta-1,4)",,,,,,EX_mantr_m,EX_mantr(e)
104,ddca,1.910512929506666,laurate,HMDB00638,C02679,3893.0,"InChI=1S/C12H24O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h2-11H2,1H3,(H,13,14)/p-1",,EX_ddca_m,EX_ddca(e)
105,dextrin,10.000000001,Dextrin,,C00721,,,,EX_dextrin_m,EX_dextrin(e)
106,melib,10.0,Melibiose,,,,,,EX_melib_m,EX_melib(e)
107,alagly,10.0,L-alanylglycine,,,,,,EX_alagly_m,EX_alagly(e)
108,gthrd,0.0030532495649646216,Reduced glutathione,HMDB00125,C00051,124886.0,,,EX_gthrd_m,EX_gthrd(e)
109,ura,6.530445139782293,uracil,HMDB00300,C00106,1174.0,"InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)",,EX_ura_m,EX_ura(e)
110,acald,10.0,acetaldehyde,HMDB00990,C00084,177.0,"InChI=1S/C2H4O/c1-2-3/h2H,1H3",,EX_acald_m,EX_acald(e)
111,akg,10.0,2-Oxoglutarate,HMDB00208,C00026,51.0,"InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)/p-2",,EX_akg_m,EX_akg(e)
112,amet,10.0,S-Adenosyl-L-methionine,HMDB01185,C00019,34756.0,,,EX_amet_m,EX_amet(e)
113,btn,0.005885045829899887,Biotin,HMDB00030,C00120,171548.0,"InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/p-1/t6-,7-,9-/m0/s1",,EX_btn_m,EX_btn(e)
114,fru,10.000000001,D-Fructose,HMDB00660,C02336,439709.0,,,EX_fru_m,EX_fru(e)
115,xan,2.6084257660768673,Xanthine,HMDB00292,C00385,1188.0,"InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)",,EX_xan_m,EX_xan(e)
116,4abz,3.242799465276476,4-Aminobenzoate,,,,,,EX_4abz_m,EX_4abz(e)
117,adn,10.0,Adenosine,HMDB00050,C00212,60961.0,,,EX_adn_m,EX_adn(e)
118,cit,10.0,Citrate,HMDB00094,C00158,311.0,"InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)/p-3",,EX_cit_m,EX_cit(e)
119,cys_L,10.0,L-cysteine,HMDB00574,C00097,5862.0,"InChI=1S/C3H7NO2S/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)/t2-/m0/s1",,EX_cys_L_m,EX_cys_L(e)
120,gln_L,10.000000001,L-glutamine,HMDB00641,C00064,5961.0,"InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m0/s1",,EX_gln_L_m,EX_gln_L(e)
121,glu_L,10.000000000000341,L-glutamate(1-),HMDB00148,C00025,33032.0,"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/p-1/t3-/m0/s1",,EX_glu_L_m,EX_glu_L(e)
122,h,10.0,proton,HMDB01362,C00282,1038.0,InChI=1S/p+1/i/hH,,EX_h_m,EX_h(e)
123,orn,10.0,Ornithine,HMDB00214,C00077,6262.0,"InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/p+1",,EX_orn_m,EX_orn(e)
124,pydx5p,3.1322423294910675,Pyridoxal 5-phosphate,HMDB01491,C00018,1051.0,"InChI=1S/C8H10NO6P/c1-5-8(11)7(3-10)6(2-9-5)4-15-16(12,13)14/h2-3,11H,4H2,1H3,(H2,12,13,14)/p-2",,EX_pydx5p_m,EX_pydx5p(e)
125,ade,2.3979888034526198,Adenine,HMDB00034,C00147,190.0,"InChI=1S/C5H5N5/c6-4-3-5(9-1-7-3)10-2-8-4/h1-2H,(H3,6,7,8,9,10)",,EX_ade_m,EX_ade(e)
126,glyc,10.0,Glycerol,HMDB00131,C00116,753.0,"InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2",,EX_glyc_m,EX_glyc(e)
127,glutar,3.213035474435479,Glutarate,HMDB00661,C00489,3772.0,"InChI=1S/C5H8O4/c6-4(7)2-1-3-5(8)9/h1-3H2,(H,6,7)(H,8,9)",,EX_glutar_m,EX_glutar(e)
128,his_L,10.0,L-histidine,HMDB00177,C00135,6274.0,"InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1",,EX_his_L_m,EX_his_L(e)
129,malt,10.000000002,Maltose,HMDB00163,C00208,439186.0,,,EX_malt_m,EX_malt(e)
130,acnam,10.0,N-acetylneuraminate,HMDB00230,C19910,439197.0,,,EX_acnam_m,EX_acnam(e)
131,sucr,10.000000003,Sucrose,HMDB00258,C00089,5988.0,,,EX_sucr_m,EX_sucr(e)
132,pro_L,10.0,L-proline,HMDB00162,C00148,145742.0,"InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m0/s1",,EX_pro_L_m,EX_pro_L(e)
133,malthx,10.000000001,Maltohexaose,HMDB12253,C01936,439606.0,,,EX_malthx_m,EX_malthx(e)
134,ala_L,10.0,L-alanine,HMDB00161,C00041,5950.0,"InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1",,EX_ala_L_m,EX_ala_L(e)
135,gsn,9.810468968795076,Guanosine,HMDB00133,C00387,6802.0,,,EX_gsn_m,EX_gsn(e)
136,lanost,0.005145074999999996,lanosterol,HMDB01251,C01724,246983.0,,,EX_lanost_m,EX_lanost(e)
137,tre,10.000000002,Trehalose,HMDB00975,C01083,7427.0,,,EX_tre_m,EX_tre(e)
138,cellb,10.0,cellobiose,,,,,,EX_cellb_m,EX_cellb(e)
139,arbt,10.000000001,Arbutin,,C06186,,,,EX_arbt_m,EX_arbt(e)
140,asp_L,10.0,L-aspartate(1-),HMDB00191,C00049,5960.0,"InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)/p-1/t2-/m0/s1",,EX_asp_L_m,EX_asp_L(e)
141,chor,10.0,chorismate,,,,,,EX_chor_m,EX_chor(e)
142,lys_L,10.0,L-lysinium(1+),HMDB00182,C00047,5962.0,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/p+1/t5-/m0/s1",,EX_lys_L_m,EX_lys_L(e)
143,4ahmmp,0.002381910000000001,4-Amino-5-hydroxymethyl-2-methylpyrimidine,,,,,,EX_4ahmmp_m,EX_4ahmmp(e)
144,acgam,10.000000002,N-acetyl-D-glucosamine,HMDB00215,C00140,439174.0,"InChI=1S/C8H15NO6/c1-4(12)9-5(2-10)7(14)8(15)6(13)3-11/h2,5-8,11,13-15H,3H2,1H3,(H,9,12)/t5-,6+,7+,8+/m0/s1",,EX_acgam_m,EX_acgam(e)
145,ala_D,10.0,D-alanine,HMDB01310,C00133,71080.0,"InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m1/s1",,EX_ala_D_m,EX_ala_D(e)
146,sucbz,0.16308684245655908,o-Succinylbenzoate,,,,,,EX_sucbz_m,EX_sucbz(e)
147,etoh,8.12240463459188,ethanol,HMDB00108,C00469,702.0,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",,EX_etoh_m,EX_etoh(e)
148,stys,10.000000001,Stachyose,,,,,,EX_stys_m,EX_stys(e)
149,lactl,10.000000003999968,,,,,,,EX_lactl_m,EX_lactl(e)
150,ac,9.524386975571614,acetate,HMDB00042,C00033,176.0,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/p-1",,EX_ac_m,EX_ac(e)
151,for,9.160760544747816,Formate,HMDB00142,C00058,284.0,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)/p-1",,EX_for_m,EX_for(e)
152,glyasp,10.000000001,Glycyl-L-aspartate,,,,,,EX_glyasp_m,EX_glyasp(e)
153,3mop,10.000000000000341,3-methyl-2-oxopentanoate,HMDB00491,C03465,47.0,"InChI=1S/C6H10O3/c1-3-4(2)5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)/p-1",,EX_3mop_m,EX_3mop(e)
154,glycys,10.000000002,Gly-Cys,,,,,,EX_glycys_m,EX_glycys(e)
155,isetac,0.23577837843189656,Isethionic acid,,,,,,EX_isetac_m,EX_isetac(e)
156,gal,10.0,D-Galactose,HMDB00143,C00984,439357.0,,,EX_gal_m,EX_gal(e)
157,gly,10.0,Glycine,HMDB00123,C00037,750.0,"InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)",,EX_gly_m,EX_gly(e)
158,tsul,0.1432775081106624,thiosulfate(2-),HMDB00257,C05529,1084.0,"InChI=1S/H2O3S2/c1-5(2,3)4/h(H2,1,2,3,4)/p-2",,EX_tsul_m,EX_tsul(e)
159,arab_D,10.0,D-Arabinose,,,,,,EX_arab_D_m,EX_arab_D(e)
160,fum,10.0,Fumarate,HMDB00134,C00122,444972.0,"InChI=1S/C4H4O4/c5-3(6)1-2-4(7)8/h1-2H,(H,5,6)(H,7,8)/p-2/b2-1+",,EX_fum_m,EX_fum(e)
161,dhna,0.02563065000000006,"1,4-Dihydroxy-2-naphthoate",,,,,,EX_dhna_m,EX_dhna(e)
162,glyc3p,10.0,Glycerol 3-phosphate,HMDB00126,C00093,439162.0,"InChI=1S/C3H9O6P/c4-1-3(5)2-9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)/p-2/t3-/m1/s1",,EX_glyc3p_m,EX_glyc3p(e)
163,co2,10.0,carbon dioxide,HMDB01967,C00011,280.0,InChI=1S/CO2/c2-1-3,,EX_co2_m,EX_co2(e)
164,raffin,10.0,Raffinose,,,,,,EX_raffin_m,EX_raffin(e)
165,2obut,10.0,2-Oxobutanoate,HMDB00005,C00109,58.0,"InChI=1S/C4H6O3/c1-2-3(5)4(6)7/h2H2,1H3,(H,6,7)/p-1",,EX_2obut_m,EX_2obut(e)
166,nh4,10.0,Ammonium,HMDB00051,C00014,223.0,InChI=1S/H3N/h1H3/p+1,,EX_nh4_m,EX_nh4(e)
167,turan_D,10.0,,,,,,,EX_turan_D_m,EX_turan_D(e)
168,strch2,10.0,"starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})",,,,,,EX_strch2_m,EX_strch2(e)
